Attractor #,Associated Cell Fate,Steady State Probability,ATM,p53,Mdm2,MdmX,Wip1,Cyc G, Pten ,p21,AKT,Cyc E,RB,E2f1,p14ARF,BCL-2,Bax,Caspase,
34545,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,
34546,,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,
34547,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,
34548,,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,
34549,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,
34550,,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,
34551,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,
34552,,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,
34553,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,
34554,,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,
34555,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,
34556,,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,
34557,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,
34558,,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,
34559,Proliferation,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,
34560,,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,
34561,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
34562,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,
34563,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,
34564,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,
34565,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,
34566,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,
34567,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,
34568,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,
34569,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
34570,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,
34571,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,
34572,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,
34573,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,
34574,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,
34575,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,
34576,,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,
34577,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,
34578,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,
34579,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,
34580,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,
34581,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,
34582,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,
34583,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,
34584,,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,
34585,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,
34586,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,
34587,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,
34588,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,
34589,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,
34590,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,
34591,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,
34592,,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,
34593,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,
34594,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,
34595,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,
34596,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,
34597,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,
34598,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,
34599,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,
34600,,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,
34601,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,
34602,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,
34603,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,
34604,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,
34605,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,
34606,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,
34607,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,
34608,,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,
34609,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,
34610,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,
34611,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,
34612,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,
34613,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,
34614,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,
34615,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,
34616,,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,
34617,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,
34618,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,
34619,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,
34620,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,
34621,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,
34622,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,
34623,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,
34624,,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,
34625,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,
34626,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,
34627,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,
34628,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,
34629,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,
34630,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,
34631,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,
34632,,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,
34633,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,
34634,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,
34635,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,
34636,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,
34637,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,
34638,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,
34639,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,
34640,,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,
34641,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,
34642,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,
34643,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,
34644,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,
34645,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,
34646,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,
34647,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,
34648,,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,
34649,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,
34650,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,
34651,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,
34652,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,
34653,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,
34654,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,
34655,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,
34656,,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,
34657,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,
34658,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,
34659,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,
34660,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,
34661,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,
34662,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,
34663,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,
34664,,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,
34665,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,
34666,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,
34667,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,
34668,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,
34669,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,
34670,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,
34671,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,
34672,,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,
34673,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,
34674,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,
34675,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,
34676,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,
34677,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,
34678,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,
34679,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,
34680,,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,
34681,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,
34682,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,
34683,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,
34684,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,
34685,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,
34686,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,
34687,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,
34688,,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,
34689,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,
34690,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,
34691,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,
34692,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,
34693,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,
34694,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,
34695,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,
34696,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,
34697,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,
34698,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,
34699,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,
34700,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,
34701,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,
34702,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,
34703,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,
34704,,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,
34705,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,
34706,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,
34707,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,
34708,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,
34709,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,
34710,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,
34711,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,
34712,,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,
34713,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,
34714,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,
34715,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,
34716,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,
34717,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,
34718,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,
34719,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,
34720,,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,
34721,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,
34722,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,
34723,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,
34724,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,
34725,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,
34726,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,
34727,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,
34728,,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,
34729,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,
34730,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,
34731,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,
34732,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,
34733,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,
34734,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,
34735,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,
34736,,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,
34737,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,
34738,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,
34739,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,
34740,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,
34741,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,
34742,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,
34743,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,
34744,,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,
34745,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,
34746,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,
34747,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,
34748,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,
34749,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,
34750,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,
34751,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,
34752,,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,
34753,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,
34754,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,
34755,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,
34756,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,
34757,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,
34758,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,
34759,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,
34760,,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,
34761,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,
34762,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,
34763,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,
34764,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,
34765,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,
34766,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,
34767,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,
34768,,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,
34769,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,
34770,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,
34771,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,
34772,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,
34773,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,
34774,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,
34775,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,
34776,,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,
34777,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,
34778,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,
34779,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,
34780,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,
34781,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,
34782,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,
34783,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,
34784,,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,
34785,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,
34786,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,
34787,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,
34788,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,
34789,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,
34790,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,
34791,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,
34792,,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,
34793,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,
34794,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,
34795,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,
34796,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,
34797,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,
34798,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,
34799,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,
34800,,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,
34801,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,
34802,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,
34803,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,
34804,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,
34805,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,
34806,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,
34807,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,
34808,,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,
34809,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,
34810,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,
34811,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,
34812,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,
34813,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,
34814,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,
34815,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
34816,,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
34817,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
34818,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
34819,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
34820,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,
34821,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
34822,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,
34823,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,
34824,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,
34825,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,
34826,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,
34827,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,
34828,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,
34829,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,
34830,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,
34831,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,
34832,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,
34833,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
34834,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,
34835,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,
34836,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,
34837,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,
34838,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,
34839,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,
34840,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,
34841,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,
34842,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,
34843,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,
34844,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,
34845,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,
34846,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,
34847,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,
34848,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,
34849,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,
34850,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,
34851,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,
34852,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,
34853,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,
34854,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,
34855,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,
34856,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,
34857,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,
34858,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,
34859,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,
34860,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,
34861,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,
34862,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,
34863,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,
34864,,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,
34865,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,
34866,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,
34867,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,
34868,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,
34869,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,
34870,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,
34871,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,
34872,,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,
34873,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,
34874,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,
34875,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,
34876,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,
34877,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
34878,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,
34879,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,
34880,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,
34881,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
34882,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,
34883,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,
34884,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,
34885,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
34886,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,
34887,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,
34888,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,
34889,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,
34890,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,
34891,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,
34892,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,
34893,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,
34894,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,
34895,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,
34896,,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,
34897,Proliferation,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,
34898,,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,
